window_idx,anomaly_score,y_true,y_type
1189621,0.030094758,0,Normal
1189622,0.030232146,0,Normal
1189623,0.030164337,0,Normal
1189624,0.030110322,0,Normal
1189625,0.02999448,0,Normal
1189626,0.02974995,0,Normal
1189627,0.029685304,0,Normal
1189628,0.029551392,0,Normal
1189629,0.029277775,0,Normal
1189630,0.02930757,0,Normal
1189631,0.029148411,0,Normal
1189632,0.029234244,0,Normal
1189633,0.029490305,0,Normal
1189634,0.029774973,0,Normal
1189635,0.029588602,0,Normal
1189636,0.029581185,0,Normal
1189637,0.029799337,0,Normal
1189638,0.03005564,0,Normal
1189639,0.030389689,0,Normal
1189640,0.030312419,0,Normal
1189641,0.03035648,0,Normal
1189642,0.030459307,0,Normal
1189643,0.030454013,0,Normal
1189644,0.030637288,0,Normal
1189645,0.030601734,0,Normal
1189646,0.03056639,0,Normal
1189647,0.030326018,0,Normal
1189648,0.031650547,0,Normal
1189649,0.030698067,0,Normal
1189650,0.030502142,0,Normal
1189651,0.031158196,0,Normal
1189652,0.031084817,0,Normal
1189653,0.04920905,0,Normal
1189654,0.030924218,0,Normal
1189655,0.10167789,0,Normal
1189656,0.111306205,0,Normal
1189657,0.10102858,0,Normal
1189658,0.08983637,0,Normal
1189659,0.08870774,0,Normal
1189660,0.081656694,0,Normal
1189661,0.0739187,0,Normal
1189662,0.06599486,0,Normal
1189663,0.054603897,0,Normal
1189664,0.054393232,0,Normal
1189665,0.029925384,0,Normal
1189666,0.030206095,0,Normal
1189667,0.030232282,0,Normal
1189668,0.030180536,0,Normal
1189669,0.030074969,0,Normal
1189670,0.030315123,0,Normal
1189671,0.03018253,0,Normal
1189672,0.030284291,0,Normal
1189673,0.030319283,0,Normal
1189674,0.030569205,0,Normal
1189675,0.07918291,0,Normal
1189676,0.08075528,0,Normal
1189677,0.06315061,0,Normal
1189678,0.06040796,0,Normal
1189679,0.058423482,0,Normal
1189680,0.057775863,0,Normal
1189681,0.05956944,0,Normal
1189682,0.062411226,0,Normal
1189683,0.05907597,0,Normal
1189684,0.061513394,0,Normal
1189685,0.02992942,0,Normal
1189686,0.030367378,0,Normal
1189687,0.030289806,0,Normal
1189688,0.030613065,0,Normal
1189689,0.030621465,0,Normal
1189690,0.03042377,0,Normal
1189691,0.40950572,0,Normal
1189692,0.43757382,0,Normal
1189693,0.12347461,0,Normal
1189694,0.10582867,0,Normal
1189695,0.111353286,0,Normal
1189696,0.072934166,0,Normal
1189697,0.06911896,0,Normal
1189698,0.06289958,0,Normal
1189699,0.0731471,0,Normal
1189700,0.078617975,0,Normal
1189701,0.030386072,0,Normal
1189702,0.03094651,0,Normal
1189703,0.030827258,0,Normal
1189704,0.030630892,0,Normal
1189705,0.030319337,0,Normal
1189706,0.030443111,0,Normal
1189707,0.030818867,0,Normal
1189708,0.030481827,0,Normal
1189709,0.030416055,0,Normal
1189710,0.030410202,0,Normal
1189711,0.030543214,0,Normal
1189712,0.030157479,0,Normal
1189713,0.030137118,0,Normal
1189714,0.029913912,0,Normal
1189715,0.030387808,0,Normal
1189716,0.030150237,0,Normal
1189717,0.030003546,0,Normal
1189718,0.03021938,0,Normal
1189719,0.030450562,0,Normal
1189720,0.030507466,0,Normal
1189721,0.03018585,0,Normal
1189722,0.030411668,0,Normal
1189723,0.030499917,0,Normal
1189724,0.031023066,0,Normal
1189725,0.030889176,0,Normal
1189726,0.030990133,0,Normal
1189727,0.030442787,0,Normal
1189728,0.030204533,0,Normal
1189729,0.03025842,0,Normal
1189730,0.03034091,0,Normal
1189731,0.03022,0,Normal
1189732,0.030039595,0,Normal
1189733,0.029863065,0,Normal
1189734,0.029531527,0,Normal
1189735,0.029488211,0,Normal
1189736,0.029603533,0,Normal
1189737,0.029784473,0,Normal
1189738,0.02999487,0,Normal
1189739,0.029677618,0,Normal
1189740,0.029601786,0,Normal
1189741,0.029688764,0,Normal
1189742,0.029703043,0,Normal
1189743,0.029721871,0,Normal
1189744,0.029861605,0,Normal
1189745,0.029952269,0,Normal
1189746,0.02989214,0,Normal
1189747,0.029812077,0,Normal
1189748,0.030135034,0,Normal
1189749,0.029910007,0,Normal
1189750,0.030091347,0,Normal
1189751,0.03027878,0,Normal
1189752,0.07718456,0,Normal
1189753,0.08371558,0,Normal
1189754,0.057916775,0,Normal
1189755,0.055233404,0,Normal
1189756,0.056616347,0,Normal
1189757,0.053688273,0,Normal
1189758,0.034706503,0,Normal
1189759,0.054160245,0,Normal
1189760,0.0739534,0,Normal
1189761,0.0970961,0,Normal
1189762,0.031005505,0,Normal
1189763,0.032891434,0,Normal
1189764,0.032106955,0,Normal
1189765,0.031093061,0,Normal
1189766,0.031196576,0,Normal
1189767,0.032481626,0,Normal
1189768,0.03206121,0,Normal
1189769,0.031700496,0,Normal
1189770,0.0310018,0,Normal
1189771,0.030725617,0,Normal
1189772,0.030382656,0,Normal
1189773,0.03001709,0,Normal
1189774,0.030165438,0,Normal
1189775,0.030282922,0,Normal
1189776,0.030706495,0,Normal
1189777,0.03125459,0,Normal
1189778,0.030590894,0,Normal
1189779,0.03035518,0,Normal
1189780,0.03089469,0,Normal
1189781,0.030891499,0,Normal
1189782,0.030993624,0,Normal
1189783,0.031062553,0,Normal
1189784,0.031367663,0,Normal
1189785,0.032445155,0,Normal
1189786,0.031282395,0,Normal
1189787,0.03126957,0,Normal
1189788,0.030766651,0,Normal
1189789,0.030685522,0,Normal
1189790,0.030409941,0,Normal
1189791,0.030423742,0,Normal
1189792,0.030350666,0,Normal
1189793,0.030312506,0,Normal
1189794,0.030488888,0,Normal
1189795,0.030906798,0,Normal
1189796,0.03074319,0,Normal
1189797,0.030997295,0,Normal
1189798,0.030833052,0,Normal
1189799,0.030850885,0,Normal
1189800,0.030618733,0,Normal
1189801,0.030586228,0,Normal
1189802,0.030982045,0,Normal
1189803,0.03097523,0,Normal
1189804,0.030852417,0,Normal
1189805,0.030741584,0,Normal
1189806,0.030930363,0,Normal
1189807,0.030861767,0,Normal
1189808,0.031468056,0,Normal
1189809,0.119567335,0,Normal
1189810,0.093165524,0,Normal
1189811,0.063668296,0,Normal
1189812,0.042103603,0,Normal
1189813,0.0640661,0,Normal
1189814,0.08475039,0,Normal
1189815,0.08342092,0,Normal
1189816,0.08317037,0,Normal
1189817,0.08402109,0,Normal
1189818,0.082651466,0,Normal
1189819,0.030611232,0,Normal
1189820,0.030006338,0,Normal
1189821,0.03025848,0,Normal
1189822,0.03006046,0,Normal
1189823,0.029791845,0,Normal
1189824,0.029637227,0,Normal
1189825,0.02965725,0,Normal
1189826,0.03002449,0,Normal
1189827,0.029902745,0,Normal
1189828,0.03007033,0,Normal
1189829,0.03008696,0,Normal
1189830,0.03028211,0,Normal
1189831,0.0305005,0,Normal
1189832,0.030471839,0,Normal
1189833,0.030634696,0,Normal
1189834,0.030796843,0,Normal
1189835,0.03086485,0,Normal
1189836,0.030965533,0,Normal
1189837,0.031019889,0,Normal
1189838,0.03121792,0,Normal
1189839,0.031137304,0,Normal
1189840,0.03099274,0,Normal
1189841,0.031152891,0,Normal
1189842,0.031093074,0,Normal
1189843,0.030910678,0,Normal
1189844,0.030897764,0,Normal
1189845,0.031316068,0,Normal
1189846,0.031072788,0,Normal
1189847,0.031182092,0,Normal
1189848,0.031404436,0,Normal
1189849,0.031369295,0,Normal
1189850,0.031274818,0,Normal
1189851,0.03136483,0,Normal
1189852,0.0314268,0,Normal
1189853,0.031717785,0,Normal
1189854,0.03181247,0,Normal
1189855,0.0315526,0,Normal
1189856,0.031666845,0,Normal
1189857,0.03135036,0,Normal
1189858,0.06862068,0,Normal
1189859,0.07300784,0,Normal
1189860,0.054672178,0,Normal
1189861,0.03162435,0,Normal
1189862,0.032567594,0,Normal
1189863,0.033835497,0,Normal
1189864,0.05339325,0,Normal
1189865,0.0532279,0,Normal
1189866,0.05386455,0,Normal
1189867,0.053200223,0,Normal
1189868,0.030579133,0,Normal
1189869,0.030555679,0,Normal
1189870,0.030534869,0,Normal
1189871,0.030603405,0,Normal
1189872,0.030765438,0,Normal
1189873,0.030704241,0,Normal
1189874,0.03046989,0,Normal
1189875,0.030502249,0,Normal
1189876,0.030348472,0,Normal
1189877,0.030689016,0,Normal
1189878,0.030444989,0,Normal
1189879,0.030405588,0,Normal
1189880,0.030242683,0,Normal
1189881,0.030540697,0,Normal
1189882,0.030042676,0,Normal
1189883,0.02987869,0,Normal
1189884,0.029825075,0,Normal
1189885,0.029646102,0,Normal
1189886,0.029703721,0,Normal
1189887,0.029708805,0,Normal
1189888,0.029607847,0,Normal
1189889,0.029730795,0,Normal
1189890,0.02998292,0,Normal
1189891,0.03047342,0,Normal
1189892,0.030381572,0,Normal
1189893,0.030561918,0,Normal
1189894,0.030703945,0,Normal
1189895,0.030536922,0,Normal
1189896,0.031031147,0,Normal
1189897,0.14414616,0,Normal
1189898,0.15870617,0,Normal
1189899,0.10593461,0,Normal
1189900,0.09364863,0,Normal
1189901,0.070760354,0,Normal
1189902,0.092134275,0,Normal
1189903,0.10959974,0,Normal
1189904,0.107480526,0,Normal
1189905,0.100517884,0,Normal
1189906,0.096071646,0,Normal
1189907,0.030435529,0,Normal
1189908,0.030468166,0,Normal
1189909,0.03023822,0,Normal
1189910,0.8006075,0,Normal
1189911,0.9404988,0,Normal
1189912,0.095387325,0,Normal
1189913,0.063312046,0,Normal
1189914,0.054298293,0,Normal
1189915,0.071568355,0,Normal
1189916,0.06927669,0,Normal
1189917,0.066737555,0,Normal
1189918,0.089276865,0,Normal
1189919,0.08761377,0,Normal
1189920,0.03064384,0,Normal
1189921,0.031716704,0,Normal
1189922,0.03133808,0,Normal
1189923,0.031302232,0,Normal
1189924,0.030429177,0,Normal
1189925,0.030532962,0,Normal
1189926,0.030805204,0,Normal
1189927,0.03031235,0,Normal
1189928,0.030143041,0,Normal
1189929,0.030061284,0,Normal
1189930,0.030088443,0,Normal
1189931,0.02967395,0,Normal
1189932,0.029905155,0,Normal
1189933,0.02990615,0,Normal
1189934,0.029788423,0,Normal
1189935,0.02976326,0,Normal
1189936,0.029648717,0,Normal
1189937,0.029777555,0,Normal
1189938,0.72699785,0,Normal
1189939,1.5946902,0,Normal
1189940,0.46764654,0,Normal
1189941,0.42572466,0,Normal
1189942,0.4837464,0,Normal
1189943,0.77395517,0,Normal
1189944,0.8034335,0,Normal
1189945,1.0602849,0,Normal
1189946,1.0351554,0,Normal
1189947,1.0997398,0,Normal
1189948,0.15096554,0,Normal
1189949,0.05344052,0,Normal
1189950,0.053447656,0,Normal
1189951,0.045257635,0,Normal
1189952,0.03955954,0,Normal
1189953,0.030228341,0,Normal
1189954,0.030445326,0,Normal
1189955,0.030562729,0,Normal
1189956,0.03066828,0,Normal
1189957,0.030960584,0,Normal
1189958,0.03061229,0,Normal
1189959,0.030396221,0,Normal
1189960,0.030487822,0,Normal
1189961,0.030394811,0,Normal
1189962,0.030372323,0,Normal
1189963,0.030674452,0,Normal
1189964,0.030497562,0,Normal
1189965,0.030338539,0,Normal
1189966,0.030353596,0,Normal
1189967,0.030318025,0,Normal
1189968,0.030169317,0,Normal
1189969,0.03053064,0,Normal
1189970,0.030783297,0,Normal
1189971,0.030765243,0,Normal
1189972,0.15045321,0,Normal
1189973,0.14099361,0,Normal
1189974,0.07474425,0,Normal
1189975,0.07685623,0,Normal
1189976,0.06503088,0,Normal
1189977,0.060993887,0,Normal
1189978,0.08268437,0,Normal
1189979,0.06057058,0,Normal
1189980,0.05809471,0,Normal
1189981,0.064080276,0,Normal
1189982,0.031455424,0,Normal
1189983,0.031448677,0,Normal
1189984,0.030896293,0,Normal
1189985,0.031454787,0,Normal
1189986,0.031250708,0,Normal
1189987,0.03134083,0,Normal
1189988,0.03208246,0,Normal
1189989,0.031182626,0,Normal
1189990,0.031629585,0,Normal
1189991,0.031145042,0,Normal
1189992,0.030667651,0,Normal
1189993,0.03093079,0,Normal
1189994,0.030862952,0,Normal
1189995,0.030655453,0,Normal
1189996,0.030672928,0,Normal
1189997,0.03073716,0,Normal
1189998,0.030501952,0,Normal
1189999,0.030375244,0,Normal
1190000,0.030411022,0,Normal
1190001,0.030563151,0,Normal
1190002,0.030361604,0,Normal
1190003,0.030518204,0,Normal
1190004,0.030207338,0,Normal
1190005,0.030561863,0,Normal
1190006,0.031151267,0,Normal
1190007,0.030855048,0,Normal
1190008,0.030579032,0,Normal
1190009,0.030569665,0,Normal
1190010,0.030724028,0,Normal
1190011,0.030745387,0,Normal
1190012,0.030740527,0,Normal
1190013,0.030868445,0,Normal
1190014,0.031191424,0,Normal
1190015,0.031013023,0,Normal
1190016,0.030954774,0,Normal
1190017,0.03140933,0,Normal
1190018,0.033111393,0,Normal
1190019,0.0325867,0,Normal
1190020,0.032734435,0,Normal
1190021,0.032178923,0,Normal
1190022,0.03142273,0,Normal
1190023,0.030519458,0,Normal
1190024,0.030564165,0,Normal
1190025,0.0306128,0,Normal
1190026,0.03055539,0,Normal
1190027,0.030330723,0,Normal
1190028,0.030204898,0,Normal
1190029,0.030200114,0,Normal
1190030,0.030323058,0,Normal
1190031,0.030200506,0,Normal
1190032,0.030265486,0,Normal
1190033,0.030459313,0,Normal
1190034,0.030363122,0,Normal
1190035,0.030327134,0,Normal
1190036,0.030238306,0,Normal
1190037,0.030440236,0,Normal
1190038,0.030390415,0,Normal
1190039,0.030373782,0,Normal
1190040,0.030628031,0,Normal
1190041,0.03075001,0,Normal
1190042,0.030459214,0,Normal
1190043,0.030551044,0,Normal
1190044,0.03070419,0,Normal
1190045,0.030860951,0,Normal
1190046,0.031094559,0,Normal
1190047,0.031229708,0,Normal
1190048,0.031303935,0,Normal
1190049,0.031115461,0,Normal
1190050,0.03142672,0,Normal
1190051,0.031547934,0,Normal
1190052,0.03158644,0,Normal
1190053,0.031480685,0,Normal
1190054,0.03201363,0,Normal
1190055,0.03208264,0,Normal
1190056,0.031419925,0,Normal
1190057,0.03139275,0,Normal
1190058,0.03125147,0,Normal
1190059,0.031300038,0,Normal
1190060,0.031564478,0,Normal
1190061,0.0315909,0,Normal
1190062,0.031960737,0,Normal
1190063,0.031731956,0,Normal
1190064,0.03175527,0,Normal
1190065,0.03144534,0,Normal
1190066,0.031445116,0,Normal
1190067,0.031385545,0,Normal
1190068,0.03175501,0,Normal
1190069,0.031418532,0,Normal
1190070,0.031170812,0,Normal
1190071,0.030951511,0,Normal
1190072,0.031070787,0,Normal
1190073,0.030932434,0,Normal
1190074,0.030979635,0,Normal
1190075,0.031113114,0,Normal
1190076,0.031426273,0,Normal
1190077,0.031681567,0,Normal
1190078,0.031720355,0,Normal
1190079,0.031441733,0,Normal
1190080,0.031437274,0,Normal
1190081,0.03143952,0,Normal
1190082,0.031097712,0,Normal
1190083,0.09682249,0,Normal
1190084,0.10020041,0,Normal
1190085,0.07245176,0,Normal
1190086,0.056480266,0,Normal
1190087,0.055744104,0,Normal
1190088,0.059014954,0,Normal
1190089,0.07534336,0,Normal
1190090,0.07487568,0,Normal
1190091,0.07766959,0,Normal
1190092,0.078488134,0,Normal
1190093,0.031645752,0,Normal
1190094,0.03128366,0,Normal
1190095,0.03128071,0,Normal
1190096,0.03080854,0,Normal
1190097,0.030840077,0,Normal
1190098,0.03083008,0,Normal
1190099,0.030831415,0,Normal
1190100,0.03055883,0,Normal
1190101,0.030503107,0,Normal
1190102,0.03063637,0,Normal
1190103,0.030816115,0,Normal
1190104,0.03110408,0,Normal
1190105,0.031035472,0,Normal
1190106,0.031152712,0,Normal
1190107,0.030986821,0,Normal
1190108,0.031113505,0,Normal
1190109,0.031094361,0,Normal
1190110,0.03095982,0,Normal
1190111,0.03058629,0,Normal
1190112,0.03060388,0,Normal
1190113,0.030545833,0,Normal
1190114,0.03036266,0,Normal
1190115,0.030562349,0,Normal
1190116,0.03054511,0,Normal
1190117,0.030746577,0,Normal
1190118,0.030619448,0,Normal
1190119,0.030576201,0,Normal
1190120,0.030594764,0,Normal
1190121,0.030464929,0,Normal
1190122,0.030680938,0,Normal
1190123,0.030486219,0,Normal
1190124,0.030840633,0,Normal
1190125,0.031066306,0,Normal
1190126,0.031271186,0,Normal
1190127,0.03843442,0,Normal
1190128,0.044094454,0,Normal
1190129,0.040536974,0,Normal
1190130,0.037880927,0,Normal
1190131,0.037514057,0,Normal
1190132,0.040754486,0,Normal
1190133,0.03822449,0,Normal
1190134,0.042301204,0,Normal
1190135,0.045499604,0,Normal
1190136,0.037103623,0,Normal
1190137,0.030786563,0,Normal
1190138,0.030730883,0,Normal
1190139,0.03058897,0,Normal
1190140,0.030724809,0,Normal
1190141,0.030431325,0,Normal
1190142,0.030551717,0,Normal
1190143,0.030752903,0,Normal
1190144,0.030818973,0,Normal
1190145,0.030579934,0,Normal
1190146,0.030794164,0,Normal
1190147,0.031198297,0,Normal
1190148,0.031346213,0,Normal
1190149,0.0308798,0,Normal
1190150,0.030709881,0,Normal
1190151,0.03087048,0,Normal
1190152,0.03088676,0,Normal
1190153,0.030560771,0,Normal
1190154,0.030766021,0,Normal
1190155,0.053658962,0,Normal
1190156,0.06316207,0,Normal
1190157,0.12070049,0,Normal
1190158,0.112477176,0,Normal
1190159,0.111617066,0,Normal
1190160,0.11654751,0,Normal
1190161,0.11250872,0,Normal
1190162,0.10970978,0,Normal
1190163,0.1418147,0,Normal
1190164,0.15098841,0,Normal
1190165,0.087748446,0,Normal
1190166,0.088672146,0,Normal
1190167,0.038228504,0,Normal
1190168,0.03901699,0,Normal
1190169,0.038897566,0,Normal
1190170,0.040748842,0,Normal
1190171,0.04074881,0,Normal
1190172,0.042493477,0,Normal
1190173,0.03723618,0,Normal
1190174,0.039272655,0,Normal
1190175,0.04127424,0,Normal
1190176,0.036734242,0,Normal
1190177,0.030248096,0,Normal
1190178,0.030767357,0,Normal
1190179,0.03071853,0,Normal
1190180,0.031300627,0,Normal
1190181,0.030979792,0,Normal
1190182,0.031418856,0,Normal
1190183,0.031165697,0,Normal
1190184,0.031615883,0,Normal
1190185,0.032292232,0,Normal
1190186,0.031819455,0,Normal
1190187,0.03172387,0,Normal
1190188,0.031124372,0,Normal
1190189,0.03167638,0,Normal
1190190,0.030749261,0,Normal
1190191,0.030619113,0,Normal
1190192,0.030451188,0,Normal
1190193,0.030194545,0,Normal
1190194,0.029890157,0,Normal
1190195,0.02974325,0,Normal
1190196,0.030076098,0,Normal
1190197,0.0300581,0,Normal
1190198,0.030120207,0,Normal
1190199,0.030291907,0,Normal
1190200,0.030498631,0,Normal
1190201,0.030488424,0,Normal
1190202,0.031315595,0,Normal
1190203,0.030990606,0,Normal
1190204,0.031669937,0,Normal
1190205,0.03109142,0,Normal
1190206,0.031472426,0,Normal
1190207,0.10498271,0,Normal
1190208,0.11046947,0,Normal
1190209,0.072298795,0,Normal
1190210,0.07039741,0,Normal
1190211,0.06344605,0,Normal
1190212,0.057463005,0,Normal
1190213,0.05280897,0,Normal
1190214,0.032414827,0,Normal
1190215,0.03472503,0,Normal
1190216,0.036051292,0,Normal
1190217,0.030487131,0,Normal
1190218,0.030376166,0,Normal
1190219,0.030165726,0,Normal
1190220,0.030086327,0,Normal
1190221,0.030290827,0,Normal
1190222,0.03052447,0,Normal
1190223,0.030638123,0,Normal
1190224,0.03077595,0,Normal
1190225,0.030679882,0,Normal
1190226,0.03061549,0,Normal
1190227,0.076529175,0,Normal
1190228,0.09563528,0,Normal
1190229,0.10225631,0,Normal
1190230,0.10000959,0,Normal
1190231,0.097871624,0,Normal
1190232,0.10023917,0,Normal
1190233,0.0987944,0,Normal
1190234,0.07903949,0,Normal
1190235,0.07819854,0,Normal
1190236,0.08304596,0,Normal
1190237,0.030197723,0,Normal
1190238,0.030426888,0,Normal
1190239,0.029989403,0,Normal
1190240,0.029923435,0,Normal
1190241,0.029748892,0,Normal
1190242,0.02989433,0,Normal
1190243,0.030292284,0,Normal
1190244,0.031031083,0,Normal
1190245,0.030335473,0,Normal
1190246,0.030010628,0,Normal
1190247,0.030323314,0,Normal
1190248,0.030127164,0,Normal
1190249,0.030158717,0,Normal
1190250,0.03042474,0,Normal
1190251,0.031188615,0,Normal
1190252,0.03151797,0,Normal
1190253,0.030152181,0,Normal
1190254,0.030246243,0,Normal
1190255,0.030212987,0,Normal
1190256,0.030215945,0,Normal
1190257,0.030383095,0,Normal
1190258,0.030657569,0,Normal
1190259,0.030625561,0,Normal
1190260,0.03081982,0,Normal
1190261,0.030444795,0,Normal
1190262,0.03055173,0,Normal
1190263,0.030591043,0,Normal
1190264,0.03042043,0,Normal
1190265,0.03058439,0,Normal
1190266,0.030592576,0,Normal
1190267,0.03064651,0,Normal
1190268,0.030580288,0,Normal
1190269,0.030511327,0,Normal
1190270,0.03032077,0,Normal
1190271,0.030671366,0,Normal
1190272,0.030566573,0,Normal
1190273,0.030583078,0,Normal
1190274,0.030803679,0,Normal
1190275,0.030549444,0,Normal
1190276,0.030147454,0,Normal
1190277,0.03070078,0,Normal
1190278,0.030934077,0,Normal
1190279,0.030626288,0,Normal
1190280,0.031787343,0,Normal
1190281,0.031058978,0,Normal
1190282,0.030547043,0,Normal
1190283,0.030313909,0,Normal
1190284,0.030638052,0,Normal
1190285,0.030864958,0,Normal
1190286,0.030602314,0,Normal
1190287,0.030325115,0,Normal
1190288,0.030434813,0,Normal
1190289,0.030513074,0,Normal
1190290,0.03885661,0,Normal
1190291,0.03770515,0,Normal
1190292,0.03863117,0,Normal
1190293,0.043140694,0,Normal
1190294,0.09837295,0,Normal
1190295,0.10634225,0,Normal
1190296,0.08489857,0,Normal
1190297,0.08116035,0,Normal
1190298,0.076268986,0,Normal
1190299,0.0681037,0,Normal
1190300,0.056414485,0,Normal
1190301,0.052545685,0,Normal
1190302,0.03557312,0,Normal
1190303,0.038140185,0,Normal
1190304,0.030744605,0,Normal
1190305,0.030472364,0,Normal
1190306,0.030430274,0,Normal
1190307,0.03053191,0,Normal
1190308,0.0307462,0,Normal
1190309,0.030628065,0,Normal
1190310,0.03071411,0,Normal
1190311,0.03039033,0,Normal
1190312,0.030553976,0,Normal
1190313,0.030721959,0,Normal
1190314,0.03058505,0,Normal
1190315,0.030367114,0,Normal
1190316,0.030852783,0,Normal
1190317,0.030526748,0,Normal
1190318,0.030317014,0,Normal
1190319,0.029729318,0,Normal
1190320,0.030014416,0,Normal
1190321,0.030296195,0,Normal
1190322,0.029814323,0,Normal
1190323,0.02953505,0,Normal
1190324,0.02987009,0,Normal
1190325,0.030075254,0,Normal
1190326,0.029860642,0,Normal
1190327,0.0296714,0,Normal
1190328,0.029612102,0,Normal
1190329,0.029732585,0,Normal
1190330,0.029895982,0,Normal
1190331,0.030030426,0,Normal
1190332,0.02986107,0,Normal
1190333,0.030122528,0,Normal
1190334,0.030286841,0,Normal
1190335,0.030208403,0,Normal
1190336,0.030216822,0,Normal
1190337,0.030290456,0,Normal
1190338,0.030222967,0,Normal
1190339,0.03035988,0,Normal
1190340,0.030536167,0,Normal
1190341,0.030646859,0,Normal
1190342,0.030758115,0,Normal
1190343,0.030949889,0,Normal
1190344,0.031176984,0,Normal
1190345,0.031319022,0,Normal
1190346,0.03142482,0,Normal
1190347,0.031590767,0,Normal
1190348,0.031122357,0,Normal
1190349,0.031152625,0,Normal
1190350,0.03128218,0,Normal
1190351,0.031217294,0,Normal
1190352,0.031253986,0,Normal
1190353,0.030843303,0,Normal
1190354,0.030876478,0,Normal
1190355,0.031982783,0,Normal
1190356,0.032727864,0,Normal
1190357,0.030830732,0,Normal
1190358,0.030655121,0,Normal
1190359,0.031208219,0,Normal
1190360,0.03170728,0,Normal
1190361,0.033222876,0,Normal
1190362,0.03656181,0,Normal
1190363,0.031995397,0,Normal
1190364,0.031761274,0,Normal
1190365,0.030731741,0,Normal
1190366,0.031054005,0,Normal
1190367,0.030719208,0,Normal
1190368,0.030890342,0,Normal
1190369,0.031135106,0,Normal
1190370,0.030719152,0,Normal
1190371,0.03029362,0,Normal
1190372,0.030262906,0,Normal
1190373,0.030205717,0,Normal
1190374,0.030028684,0,Normal
1190375,0.029797295,0,Normal
1190376,0.029711628,0,Normal
1190377,0.029816536,0,Normal
1190378,0.03034194,0,Normal
1190379,0.030099576,0,Normal
1190380,0.030176539,0,Normal
1190381,0.037635453,0,Normal
1190382,0.036606357,0,Normal
1190383,0.0371694,0,Normal
1190384,0.036619216,0,Normal
1190385,0.03655304,0,Normal
1190386,0.03769464,0,Normal
1190387,0.03744331,0,Normal
1190388,0.038893864,0,Normal
1190389,0.037862007,0,Normal
1190390,0.03660839,0,Normal
1190391,0.030533034,0,Normal
1190392,0.030394387,0,Normal
1190393,0.030382859,0,Normal
1190394,0.03015442,0,Normal
1190395,0.030151155,0,Normal
1190396,0.03018036,0,Normal
1190397,0.030411277,0,Normal
1190398,0.03042004,0,Normal
1190399,0.030268114,0,Normal
1190400,0.030618321,0,Normal
1190401,0.030417085,0,Normal
1190402,0.030509368,0,Normal
1190403,0.03044583,0,Normal
1190404,0.030541489,0,Normal
1190405,0.030136915,0,Normal
1190406,0.03002318,0,Normal
1190407,0.029885873,0,Normal
1190408,0.029858647,0,Normal
1190409,0.029879473,0,Normal
1190410,0.02959256,0,Normal
1190411,0.02956719,0,Normal
1190412,0.030118126,0,Normal
1190413,0.030348456,0,Normal
1190414,0.030274905,0,Normal
1190415,0.030540239,0,Normal
1190416,0.030425735,0,Normal
1190417,0.030429967,0,Normal
1190418,0.030348657,0,Normal
1190419,0.030666236,0,Normal
1190420,0.031209456,0,Normal
1190421,0.031187704,0,Normal
1190422,0.03134749,0,Normal
1190423,0.031352896,0,Normal
1190424,0.031474557,0,Normal
1190425,0.031332694,0,Normal
1190426,0.11027883,0,Normal
1190427,0.119553484,0,Normal
1190428,0.08097358,0,Normal
1190429,0.07613493,0,Normal
1190430,0.05806931,0,Normal
1190431,0.056125604,0,Normal
1190432,0.054965183,0,Normal
1190433,0.052050747,0,Normal
1190434,0.03980701,0,Normal
1190435,0.06061326,0,Normal
1190436,0.030909512,0,Normal
1190437,0.030827647,0,Normal
1190438,0.031004159,0,Normal
1190439,0.030745793,0,Normal
1190440,0.031580847,0,Normal
1190441,0.031144476,0,Normal
1190442,0.030940212,0,Normal
1190443,0.03118085,0,Normal
1190444,0.03126684,0,Normal
1190445,0.03112738,0,Normal
1190446,0.031561926,0,Normal
1190447,0.03126223,0,Normal
1190448,0.03145125,0,Normal
1190449,0.031336945,0,Normal
1190450,0.031128384,0,Normal
1190451,0.03148245,0,Normal
1190452,0.031232398,0,Normal
1190453,0.031569093,0,Normal
1190454,0.03215104,0,Normal
1190455,0.03135146,0,Normal
1190456,0.031271037,0,Normal
1190457,0.031124817,0,Normal
1190458,0.03121329,0,Normal
1190459,0.031205453,0,Normal
1190460,0.03123045,0,Normal
1190461,0.030995138,0,Normal
1190462,0.030852832,0,Normal
1190463,0.030845542,0,Normal
1190464,0.030778749,0,Normal
1190465,0.03061925,0,Normal
1190466,0.030525904,0,Normal
1190467,0.030680986,0,Normal
1190468,0.030525144,0,Normal
1190469,0.030615702,0,Normal
1190470,0.030420922,0,Normal
1190471,0.030531053,0,Normal
1190472,0.030662803,0,Normal
1190473,0.03132955,0,Normal
1190474,0.031166725,0,Normal
1190475,0.031123618,0,Normal
1190476,0.031437956,0,Normal
1190477,0.03128913,0,Normal
1190478,0.031206002,0,Normal
1190479,0.030943064,0,Normal
1190480,0.031071037,0,Normal
1190481,0.030927656,0,Normal
1190482,0.030695943,0,Normal
1190483,0.030647084,0,Normal
1190484,0.030577287,0,Normal
1190485,0.03086744,0,Normal
1190486,0.030831827,0,Normal
1190487,0.031294685,0,Normal
1190488,0.032054495,0,Normal
1190489,0.031466193,0,Normal
1190490,0.031806786,0,Normal
1190491,0.031716824,0,Normal
1190492,0.032543693,0,Normal
1190493,0.03758089,0,Normal
